"","date","hits","keyword","geo","time","gprop","category"
"345",2018-05-06,31,"BOA running","world","2016-09-21 2021-09-21","web",0
"346",2018-05-13,16,"BOA running","world","2016-09-21 2021-09-21","web",0
"347",2018-05-20,32,"BOA running","world","2016-09-21 2021-09-21","web",0
"348",2018-05-27,32,"BOA running","world","2016-09-21 2021-09-21","web",0
"349",2018-06-03,16,"BOA running","world","2016-09-21 2021-09-21","web",0
"350",2018-06-10,60,"BOA running","world","2016-09-21 2021-09-21","web",0
"351",2018-06-17,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"352",2018-06-24,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"353",2018-07-01,46,"BOA running","world","2016-09-21 2021-09-21","web",0
"354",2018-07-08,31,"BOA running","world","2016-09-21 2021-09-21","web",0
"355",2018-07-15,31,"BOA running","world","2016-09-21 2021-09-21","web",0
"356",2018-07-22,63,"BOA running","world","2016-09-21 2021-09-21","web",0
"357",2018-07-29,62,"BOA running","world","2016-09-21 2021-09-21","web",0
"358",2018-08-05,91,"BOA running","world","2016-09-21 2021-09-21","web",0
"359",2018-08-12,47,"BOA running","world","2016-09-21 2021-09-21","web",0
"360",2018-08-19,16,"BOA running","world","2016-09-21 2021-09-21","web",0
"361",2018-08-26,61,"BOA running","world","2016-09-21 2021-09-21","web",0
"362",2018-09-02,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"363",2018-09-09,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"364",2018-09-16,76,"BOA running","world","2016-09-21 2021-09-21","web",0
"365",2018-09-23,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"366",2018-09-30,60,"BOA running","world","2016-09-21 2021-09-21","web",0
"367",2018-10-07,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"368",2018-10-14,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"369",2018-10-21,46,"BOA running","world","2016-09-21 2021-09-21","web",0
"370",2018-10-28,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"371",2018-11-04,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"372",2018-11-11,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"373",2018-11-18,46,"BOA running","world","2016-09-21 2021-09-21","web",0
"374",2018-11-25,45,"BOA running","world","2016-09-21 2021-09-21","web",0
"375",2018-12-02,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"376",2018-12-09,31,"BOA running","world","2016-09-21 2021-09-21","web",0
"377",2018-12-16,31,"BOA running","world","2016-09-21 2021-09-21","web",0
"378",2018-12-23,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"379",2018-12-30,33,"BOA running","world","2016-09-21 2021-09-21","web",0
"380",2019-01-06,61,"BOA running","world","2016-09-21 2021-09-21","web",0
"381",2019-01-13,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"382",2019-01-20,44,"BOA running","world","2016-09-21 2021-09-21","web",0
"383",2019-01-27,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"384",2019-02-03,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"385",2019-02-10,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"386",2019-02-17,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"387",2019-02-24,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"388",2019-03-03,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"389",2019-03-10,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"390",2019-03-17,45,"BOA running","world","2016-09-21 2021-09-21","web",0
"391",2019-03-24,45,"BOA running","world","2016-09-21 2021-09-21","web",0
"392",2019-03-31,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"393",2019-04-07,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"394",2019-04-14,16,"BOA running","world","2016-09-21 2021-09-21","web",0
"395",2019-04-21,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"396",2019-04-28,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"397",2019-05-05,59,"BOA running","world","2016-09-21 2021-09-21","web",0
"398",2019-05-12,45,"BOA running","world","2016-09-21 2021-09-21","web",0
"399",2019-05-19,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"400",2019-05-26,45,"BOA running","world","2016-09-21 2021-09-21","web",0
"401",2019-06-02,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"402",2019-06-09,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"403",2019-06-16,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"404",2019-06-23,45,"BOA running","world","2016-09-21 2021-09-21","web",0
"405",2019-06-30,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"406",2019-07-07,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"407",2019-07-14,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"408",2019-07-21,46,"BOA running","world","2016-09-21 2021-09-21","web",0
"409",2019-07-28,31,"BOA running","world","2016-09-21 2021-09-21","web",0
"410",2019-08-04,61,"BOA running","world","2016-09-21 2021-09-21","web",0
"411",2019-08-11,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"412",2019-08-18,30,"BOA running","world","2016-09-21 2021-09-21","web",0
"413",2019-08-25,59,"BOA running","world","2016-09-21 2021-09-21","web",0
"414",2019-09-01,28,"BOA running","world","2016-09-21 2021-09-21","web",0
"415",2019-09-08,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"416",2019-09-15,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"417",2019-09-22,43,"BOA running","world","2016-09-21 2021-09-21","web",0
"418",2019-09-29,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"419",2019-10-06,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"420",2019-10-13,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"421",2019-10-20,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"422",2019-10-27,28,"BOA running","world","2016-09-21 2021-09-21","web",0
"423",2019-11-03,28,"BOA running","world","2016-09-21 2021-09-21","web",0
"424",2019-11-10,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"425",2019-11-17,42,"BOA running","world","2016-09-21 2021-09-21","web",0
"426",2019-11-24,83,"BOA running","world","2016-09-21 2021-09-21","web",0
"427",2019-12-01,56,"BOA running","world","2016-09-21 2021-09-21","web",0
"428",2019-12-08,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"429",2019-12-15,57,"BOA running","world","2016-09-21 2021-09-21","web",0
"430",2019-12-22,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"431",2019-12-29,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"432",2020-01-05,54,"BOA running","world","2016-09-21 2021-09-21","web",0
"433",2020-01-12,39,"BOA running","world","2016-09-21 2021-09-21","web",0
"434",2020-01-19,27,"BOA running","world","2016-09-21 2021-09-21","web",0
"435",2020-01-26,40,"BOA running","world","2016-09-21 2021-09-21","web",0
"436",2020-02-02,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"437",2020-02-09,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"438",2020-02-16,27,"BOA running","world","2016-09-21 2021-09-21","web",0
"439",2020-02-23,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"440",2020-03-01,51,"BOA running","world","2016-09-21 2021-09-21","web",0
"441",2020-03-08,25,"BOA running","world","2016-09-21 2021-09-21","web",0
"442",2020-03-15,37,"BOA running","world","2016-09-21 2021-09-21","web",0
"443",2020-03-22,24,"BOA running","world","2016-09-21 2021-09-21","web",0
"444",2020-03-29,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"445",2020-04-05,36,"BOA running","world","2016-09-21 2021-09-21","web",0
"446",2020-04-12,24,"BOA running","world","2016-09-21 2021-09-21","web",0
"447",2020-04-19,48,"BOA running","world","2016-09-21 2021-09-21","web",0
"448",2020-04-26,48,"BOA running","world","2016-09-21 2021-09-21","web",0
"449",2020-05-03,36,"BOA running","world","2016-09-21 2021-09-21","web",0
"450",2020-05-10,36,"BOA running","world","2016-09-21 2021-09-21","web",0
"451",2020-05-17,61,"BOA running","world","2016-09-21 2021-09-21","web",0
"452",2020-05-24,38,"BOA running","world","2016-09-21 2021-09-21","web",0
"453",2020-05-31,36,"BOA running","world","2016-09-21 2021-09-21","web",0
"454",2020-06-07,61,"BOA running","world","2016-09-21 2021-09-21","web",0
"455",2020-06-14,37,"BOA running","world","2016-09-21 2021-09-21","web",0
"456",2020-06-21,38,"BOA running","world","2016-09-21 2021-09-21","web",0
"457",2020-06-28,38,"BOA running","world","2016-09-21 2021-09-21","web",0
"458",2020-07-05,38,"BOA running","world","2016-09-21 2021-09-21","web",0
"459",2020-07-12,66,"BOA running","world","2016-09-21 2021-09-21","web",0
"460",2020-07-19,65,"BOA running","world","2016-09-21 2021-09-21","web",0
"461",2020-07-26,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"462",2020-08-02,13,"BOA running","world","2016-09-21 2021-09-21","web",0
"463",2020-08-09,13,"BOA running","world","2016-09-21 2021-09-21","web",0
"464",2020-08-16,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"465",2020-08-23,63,"BOA running","world","2016-09-21 2021-09-21","web",0
"466",2020-08-30,13,"BOA running","world","2016-09-21 2021-09-21","web",0
"467",2020-09-06,38,"BOA running","world","2016-09-21 2021-09-21","web",0
"468",2020-09-13,13,"BOA running","world","2016-09-21 2021-09-21","web",0
"469",2020-09-20,62,"BOA running","world","2016-09-21 2021-09-21","web",0
"470",2020-09-27,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"471",2020-10-04,39,"BOA running","world","2016-09-21 2021-09-21","web",0
"472",2020-10-11,55,"BOA running","world","2016-09-21 2021-09-21","web",0
"473",2020-10-18,81,"BOA running","world","2016-09-21 2021-09-21","web",0
"474",2020-10-25,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"475",2020-11-01,37,"BOA running","world","2016-09-21 2021-09-21","web",0
"476",2020-11-08,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"477",2020-11-15,39,"BOA running","world","2016-09-21 2021-09-21","web",0
"478",2020-11-22,80,"BOA running","world","2016-09-21 2021-09-21","web",0
"479",2020-11-29,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"480",2020-12-06,40,"BOA running","world","2016-09-21 2021-09-21","web",0
"481",2020-12-13,40,"BOA running","world","2016-09-21 2021-09-21","web",0
"482",2020-12-20,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"483",2020-12-27,43,"BOA running","world","2016-09-21 2021-09-21","web",0
"484",2021-01-03,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"485",2021-01-10,40,"BOA running","world","2016-09-21 2021-09-21","web",0
"486",2021-01-17,39,"BOA running","world","2016-09-21 2021-09-21","web",0
"487",2021-01-24,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"488",2021-01-31,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"489",2021-02-07,80,"BOA running","world","2016-09-21 2021-09-21","web",0
"490",2021-02-14,13,"BOA running","world","2016-09-21 2021-09-21","web",0
"491",2021-02-21,39,"BOA running","world","2016-09-21 2021-09-21","web",0
"492",2021-02-28,39,"BOA running","world","2016-09-21 2021-09-21","web",0
"493",2021-03-07,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"494",2021-03-14,37,"BOA running","world","2016-09-21 2021-09-21","web",0
"495",2021-03-21,27,"BOA running","world","2016-09-21 2021-09-21","web",0
"496",2021-03-28,28,"BOA running","world","2016-09-21 2021-09-21","web",0
"497",2021-04-04,13,"BOA running","world","2016-09-21 2021-09-21","web",0
"498",2021-04-11,66,"BOA running","world","2016-09-21 2021-09-21","web",0
"499",2021-04-18,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"500",2021-04-25,26,"BOA running","world","2016-09-21 2021-09-21","web",0
"501",2021-05-02,53,"BOA running","world","2016-09-21 2021-09-21","web",0
"502",2021-05-09,0,"BOA running","world","2016-09-21 2021-09-21","web",0
"503",2021-05-16,67,"BOA running","world","2016-09-21 2021-09-21","web",0
"504",2021-05-23,81,"BOA running","world","2016-09-21 2021-09-21","web",0
"505",2021-05-30,69,"BOA running","world","2016-09-21 2021-09-21","web",0
"506",2021-06-06,27,"BOA running","world","2016-09-21 2021-09-21","web",0
"507",2021-06-13,13,"BOA running","world","2016-09-21 2021-09-21","web",0
"508",2021-06-20,27,"BOA running","world","2016-09-21 2021-09-21","web",0
"509",2021-06-27,55,"BOA running","world","2016-09-21 2021-09-21","web",0
"510",2021-07-04,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"511",2021-07-11,42,"BOA running","world","2016-09-21 2021-09-21","web",0
"512",2021-07-18,14,"BOA running","world","2016-09-21 2021-09-21","web",0
"513",2021-07-25,28,"BOA running","world","2016-09-21 2021-09-21","web",0
"514",2021-08-01,28,"BOA running","world","2016-09-21 2021-09-21","web",0
"515",2021-08-08,42,"BOA running","world","2016-09-21 2021-09-21","web",0
"516",2021-08-15,41,"BOA running","world","2016-09-21 2021-09-21","web",0
"517",2021-08-22,44,"BOA running","world","2016-09-21 2021-09-21","web",0
"518",2021-08-29,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"519",2021-09-05,15,"BOA running","world","2016-09-21 2021-09-21","web",0
"520",2021-09-12,29,"BOA running","world","2016-09-21 2021-09-21","web",0
"521",2016-09-25,29,"BOA dial","world","2016-09-21 2021-09-21","web",0
"522",2016-10-02,29,"BOA dial","world","2016-09-21 2021-09-21","web",0
"523",2016-10-09,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"524",2016-10-16,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"525",2016-10-23,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"526",2016-10-30,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"527",2016-11-06,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"528",2016-11-13,28,"BOA dial","world","2016-09-21 2021-09-21","web",0
"529",2016-11-20,28,"BOA dial","world","2016-09-21 2021-09-21","web",0
"530",2016-11-27,82,"BOA dial","world","2016-09-21 2021-09-21","web",0
"531",2016-12-04,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"532",2016-12-11,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"533",2016-12-18,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"534",2016-12-25,30,"BOA dial","world","2016-09-21 2021-09-21","web",0
"535",2017-01-01,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"536",2017-01-08,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"537",2017-01-15,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"538",2017-01-22,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"539",2017-01-29,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"540",2017-02-05,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"541",2017-02-12,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"542",2017-02-19,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"543",2017-02-26,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"544",2017-03-05,25,"BOA dial","world","2016-09-21 2021-09-21","web",0
"545",2017-03-12,51,"BOA dial","world","2016-09-21 2021-09-21","web",0
"546",2017-03-19,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"547",2017-03-26,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"548",2017-04-02,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"549",2017-04-09,27,"BOA dial","world","2016-09-21 2021-09-21","web",0
"550",2017-04-16,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"551",2017-04-23,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"552",2017-04-30,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"553",2017-05-07,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"554",2017-05-14,27,"BOA dial","world","2016-09-21 2021-09-21","web",0
"555",2017-05-21,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"556",2017-05-28,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"557",2017-06-04,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"558",2017-06-11,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"559",2017-06-18,27,"BOA dial","world","2016-09-21 2021-09-21","web",0
"560",2017-06-25,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"561",2017-07-02,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"562",2017-07-09,28,"BOA dial","world","2016-09-21 2021-09-21","web",0
"563",2017-07-16,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"564",2017-07-23,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"565",2017-07-30,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"566",2017-08-06,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"567",2017-08-13,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"568",2017-08-20,27,"BOA dial","world","2016-09-21 2021-09-21","web",0
"569",2017-08-27,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"570",2017-09-03,27,"BOA dial","world","2016-09-21 2021-09-21","web",0
"571",2017-09-10,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"572",2017-09-17,27,"BOA dial","world","2016-09-21 2021-09-21","web",0
"573",2017-09-24,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"574",2017-10-01,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"575",2017-10-08,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"576",2017-10-15,52,"BOA dial","world","2016-09-21 2021-09-21","web",0
"577",2017-10-22,26,"BOA dial","world","2016-09-21 2021-09-21","web",0
"578",2017-10-29,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"579",2017-11-05,25,"BOA dial","world","2016-09-21 2021-09-21","web",0
"580",2017-11-12,25,"BOA dial","world","2016-09-21 2021-09-21","web",0
"581",2017-11-19,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"582",2017-11-26,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"583",2017-12-03,51,"BOA dial","world","2016-09-21 2021-09-21","web",0
"584",2017-12-10,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"585",2017-12-17,27,"BOA dial","world","2016-09-21 2021-09-21","web",0
"586",2017-12-24,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"587",2017-12-31,80,"BOA dial","world","2016-09-21 2021-09-21","web",0
"588",2018-01-07,25,"BOA dial","world","2016-09-21 2021-09-21","web",0
"589",2018-01-14,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"590",2018-01-21,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"591",2018-01-28,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"592",2018-02-04,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"593",2018-02-11,0,"BOA dial","world","2016-09-21 2021-09-21","web",0
"594",2018-02-18,25,"BOA dial","world","2016-09-21 2021-09-21","web",0
